GISJOIN,YEAR,TRACTA,COUNTY,STATE,Total Pop,% White,% Black,% Other races,Total Units,% Occupied,% Vacant,% Owner Occupied,% Renter
G1700310EVC0026,1960,26,Cook,Illinois,3849.0,0.9812938425565082,0.01610808002078462,0.003117692907248636,1379.0,0.9608411892675852,0.03915881073241479,0.2732075471698113,0.7267924528301887
G1700310EVC0027,1960,27,Cook,Illinois,5201.0,0.9936550663333974,0.004037685060565276,0.0009613535858488752,2337.0,0.897732135216089,0.10226786478391099,0.15490943755958056,0.8450905624404195
G1700310EVC0028,1960,28,Cook,Illinois,5321.0,0.9659838376245067,0.030069535801541064,0.003946626573952265,1953.0,0.9626216077828981,0.037378392217101895,0.3101063829787234,0.6898936170212766
G1700310EVC0029,1960,29,Cook,Illinois,6211.0,0.9905007245210111,0.0008050233456770246,0.0040251167283851235,2414.0,0.948218724109362,0.05178127589063795,0.26780253385757974,0.7321974661424203
G1700310EVC0030,1960,30,Cook,Illinois,7967.0,0.9912137567465796,0.0027613907367892558,0.006275888038157399,2611.0,0.963615472998851,0.036384527001148984,0.690779014308426,0.3092209856915739
G1700310HAT0066,1960,66,Cook,Illinois,7979.0,0.991978944729916,0.003509211680661737,0.0012532898859506205,2056.0,0.9533073929961089,0.04669260700389105,0.8755102040816327,0.12448979591836735
G1700310HAT0067,1960,67,Cook,Illinois,3388.0,0.9465761511216056,0.05371900826446281,0.00029515938606847696,1043.0,0.9597315436241611,0.040268456375838924,0.8161838161838161,0.1838161838161838
G1700310LDT0089,1960,89,Cook,Illinois,2367.0,1.0,0.0,0.0012674271229404308,625.0,0.9792,0.0208,0.9705882352941176,0.029411764705882353
G1700310LDT0090,1960,90,Cook,Illinois,5294.0,1.0,0.0022667170381564035,0.00037778617302606723,1562.0,0.9641485275288092,0.03585147247119078,0.8718459495351926,0.12815405046480743
G1700310LDT0091,1960,91,Cook,Illinois,9435.0,1.0,0.0,0.00021197668256491787,2568.0,0.9735202492211839,0.0264797507788162,0.8692,0.1308
G1700310LDT0092,1960,92,Cook,Illinois,6280.0,0.9980891719745223,0.0,0.003980891719745223,1489.0,0.9858965748824715,0.014103425117528543,0.9346049046321526,0.0653950953678474
G1700310LDT0093,1960,93,Cook,Illinois,6365.0,0.9974862529457973,0.0,0.0015710919088766694,1502.0,0.9893475366178429,0.010652463382157125,0.9629878869448183,0.0370121130551817
G1700310LDT0094,1960,94,Cook,Illinois,7856.0,0.9941446028513238,0.0,0.003946028513238289,2015.0,0.9831265508684863,0.01687344913151365,0.867238768298839,0.13276123170116103
G1700310LDT0095,1960,95,Cook,Illinois,9601.0,1.0,0.00010415581710238516,0.0009374023539214665,2716.0,0.9856406480117821,0.014359351988217967,0.8124766529697423,0.18752334703025775
G1700310LDT0096,1960,96,Cook,Illinois,6877.0,0.9994183510251563,0.0004362367311327614,0.0007270612185546024,2048.0,0.9892578125,0.0107421875,0.926949654491609,0.07305034550839092
G1700310LDT0097,1960,97,Cook,Illinois,4130.0,1.0,0.0,0.0009685230024213075,1225.0,0.9648979591836735,0.03510204081632653,0.7478849407783418,0.2521150592216582
G1700310LDT0098,1960,98,Cook,Illinois,5828.0,1.0,0.0,0.00017158544955387783,1715.0,0.99067055393586,0.009329446064139942,0.8987639788110653,0.10123602118893467
G1700310LDT0099,1960,99,Cook,Illinois,7078.0,0.9994348686069511,0.00028256569652444194,0.0004238485447866629,2405.0,0.9488565488565488,0.051143451143451146,0.5762489044697634,0.42375109553023665
G1700310LDT0100,1960,100,Cook,Illinois,5333.0,0.9992499531220701,0.000562535158447403,0.00018751171948246765,1451.0,0.9903514817367333,0.009648518263266712,0.9450243562978428,0.054975643702157274
G1700310LDT0101,1960,101,Cook,Illinois,5627.0,0.9992891416385286,0.0007108583614714769,0.00017771459036786921,1831.0,0.969415619879847,0.030584380120152924,0.7538028169014085,0.24619718309859154
G1700310LMT0209,1960,209,Cook,Illinois,6732.0,1.0,0.00014854426619132502,0.0007427213309566251,2026.0,0.937314906219151,0.06268509378084897,0.7335439705107951,0.2664560294892048
G1700310LYT0168,1960,168,Cook,Illinois,3989.0,0.9934820757081976,0.000250689395838556,0.0035096515417397845,1253.0,0.9800478850758181,0.019952114924181964,0.7043973941368078,0.2956026058631922
G1700310LYT0169,1960,169,Cook,Illinois,5926.0,1.0,0.0,0.0010124873439082012,1705.0,0.975366568914956,0.02463343108504399,0.8340348767288034,0.16596512327119664
G1700310LYT0170,1960,170,Cook,Illinois,3697.0,0.9945902082769813,0.0,0.0032458750338111983,1102.0,0.9863883847549909,0.013611615245009074,0.7608095676172953,0.23919043238270468
G1700310LYT0171,1960,171,Cook,Illinois,3268.0,0.9984700122399021,0.0,0.0,941.0,0.9808714133900106,0.019128586609989374,0.8255687973997833,0.1744312026002167
G1700310LYT0172,1960,172,Cook,Illinois,4062.0,0.7299359921221074,0.26440177252584934,0.0054160512063023145,1451.0,0.9117849758787043,0.08821502412129566,0.3242630385487528,0.6757369614512472
G1700310LYT0173,1960,173,Cook,Illinois,4774.0,0.9983242563887725,0.0008378718056137411,0.0018852115626309175,1311.0,0.9855072463768116,0.014492753623188406,0.9086687306501547,0.0913312693498452
G1700310LYT0174,1960,174,Cook,Illinois,6449.0,1.0,0.000930376802605055,0.0,1834.0,0.9792802617230099,0.020719738276990186,0.9292873051224945,0.07071269487750557
G1700310LYT0175,1960,175,Cook,Illinois,7443.0,1.0,0.00040306328093510683,0.0005374177079134758,2238.0,0.9705093833780161,0.029490616621983913,0.9475138121546961,0.052486187845303865
G1700310LYT0176,1960,176,Cook,Illinois,4884.0,0.9971334971334971,0.0006142506142506142,0.0020475020475020475,1393.0,0.9784637473079684,0.021536252692031587,0.9427732942039618,0.05722670579603815
G1700310LYT0177,1960,177,Cook,Illinois,9237.0,0.9975100140738336,0.0025982461838259174,0.0015156436072317851,2521.0,0.9666798889329631,0.03332011106703689,0.9253180139515799,0.07468198604842019
G1700310LYT0178,1960,178,Cook,Illinois,5315.0,0.9917215428033866,0.005268109125117592,0.002257761053621825,1565.0,0.9699680511182108,0.030031948881789138,0.8096179183135704,0.1903820816864295
G1700310LYT0179,1960,179,Cook,Illinois,4128.0,1.0,0.0,0.00436046511627907,1247.0,0.9430633520449078,0.05693664795509222,0.6819727891156463,0.31802721088435376
G1700310LYT0180,1960,180,Cook,Illinois,6214.0,0.6979401351786289,0.3009333762471838,0.000321853878339234,1883.0,0.9548592671269251,0.04514073287307488,0.41824249165739713,0.5817575083426029
G1700310LYT0181,1960,181,Cook,Illinois,6203.0,0.9970981783008221,0.00016121231662098983,0.00048363694986296955,1617.0,0.9808286951144094,0.0191713048855906,0.8965952080706179,0.1034047919293821
G1700310LYT0182,1960,182,Cook,Illinois,6639.0,1.0,0.00045187528242205153,0.0006025003765627354,1786.0,0.9664053751399776,0.0335946248600224,0.8864426419466975,0.11355735805330243
G1700310MAT0072,1960,72,Cook,Illinois,16017.0,0.9998126990073047,0.0008740712992445527,0.001061372291939814,4495.0,0.9121245828698554,0.0878754171301446,0.9309756097560976,0.06902439024390244
G1700310MAT0073,1960,73,Cook,Illinois,11416.0,0.9983356692361598,8.759635599159075e-05,0.0008759635599159075,3221.0,0.9543619993790748,0.04563800062092518,0.9255042290175667,0.07449577098243332
G1700310MAT0074,1960,74,Cook,Illinois,7451.0,0.9994631593074755,0.00040263051939337,0.00161052207757348,2294.0,0.939843068875327,0.06015693112467306,0.8580705009276438,0.14192949907235622
G1700310MAT0075,1960,75,Cook,Illinois,5284.0,0.996782740348221,0.00018925056775170325,0.0017032551097653293,1560.0,0.9871794871794872,0.01282051282051282,0.9,0.1
G1700310MAT0076,1960,76,Cook,Illinois,4994.0,0.999199038846616,0.00020024028834601522,0.0014016820184221065,1508.0,0.9920424403183024,0.007957559681697613,0.9578877005347594,0.042112299465240643
G1700310MAT0077,1960,77,Cook,Illinois,6789.0,0.9995581087052585,0.0,0.0007364854912358227,2051.0,0.9683081423695759,0.03169185763042418,0.8655589123867069,0.13444108761329304
G1700310MAT0078,1960,78,Cook,Illinois,5897.0,0.9983042224860098,0.0003391555027980329,0.0003391555027980329,1847.0,0.8716838115863562,0.12831618841364376,0.9298136645962732,0.07018633540372671
G1700310MAT0079,1960,79,Cook,Illinois,7253.0,0.9991727561009237,0.00041362194953812215,0.0008272438990762443,2021.0,0.9851558634339436,0.014844136566056407,0.904570567553993,0.09542943244600703
G1700310MAT0080,1960,80,Cook,Illinois,6154.0,0.9995125121871953,0.0,0.0008124796880077998,1812.0,0.9867549668874173,0.013245033112582781,0.8831096196868009,0.11689038031319911
G1700310MAT0081,1960,81,Cook,Illinois,4909.0,0.9991851700957425,0.00040741495212874313,0.0012222448563862294,1606.0,0.9551681195516812,0.0448318804483188,0.5971316818774446,0.4028683181225554
G1700310MAT0082,1960,82,Cook,Illinois,9056.0,0.999006183745583,0.00011042402826855124,0.0007729681978798586,2626.0,0.9093678598629094,0.09063214013709063,0.8479899497487438,0.15201005025125627
G1700310MAT0083,1960,83,Cook,Illinois,9999.0,0.9991999199919992,0.0,0.0025002500250025004,2776.0,0.9809077809798271,0.01909221902017291,0.9335291957399926,0.06647080426000734
