NHGISCODE|GJOIN1970|GJOIN1980|GJOIN1990|GJOIN2000|GJOIN2012|STATE|COUNTY|TRACTA|Total_1970|Total_1980|Total_1990|Total_2000|Total_2010|High_Attainment_1970|High_Attainment_1980|High_Attainment_1990|High_Attainment_2000|High_Attainment_2010
G1701630502602|G1701630502602|G1701630502602|G1701630502602|G1701630502602|G1701630502602|Illinois|St. Clair County|502602|3629.0|3816.0|4020.0|3764.0|3593.0|0.03472030862496556|0.04245283018867924|0.06467661691542288|0.0650903294367694|0.08071249652101307
G1701630502603|G1701630502603|G1701630502603|G1701630502603|G1701630502603|G1701630502603|Illinois|St. Clair County|502603|2501.0|3088.0|3166.0|2573.0|2296.0|0.022790883646541384|0.03853626943005181|0.05464308275426406|0.07306645938593082|0.06576655052264808
G1701630502604|G1701630502604|G1701630502604|G1701630502604|||Illinois|St. Clair County|502604|780.0|1057.0|950.0|0.0|0.0|0.1987179487179487|0.3424787133396405|0.42105263157894735||
G1701630502700|G17016305027|G17016305027|G17016305027|G1701630502700|G1701630502700|Illinois|St. Clair County|502700|1294.0|1025.0|880.0|748.0|664.0|0.005409582689335394|0.024390243902439025|0.060227272727272727|0.04679144385026738|0.016566265060240965
G1701630502800|G17016305028|G17016305028|G17016305028|G1701630502800|G1701630502800|Illinois|St. Clair County|502800|1413.0|0.0|1241.0|1390.0|1422.0|0.027600849256900213||0.08702659145850121|0.09064748201438849|0.10407876230661041
G1701630502900|G17016305029|G17016305029|G17016305029|G1701630502900|G1701630502900|Illinois|St. Clair County|502900|1466.0|0.0|1317.0|1614.0|1590.0|0.07503410641200546||0.12224753227031131|0.11586121437422553|0.08364779874213836
G1701630503000|G17016305030|G17016305030|G17016305030|||Illinois|St. Clair County|503000|892.0|643.0|511.0|0.0|0.0|0.013452914798206279|0.07153965785381027|0.08806262230919765||
G1701630503100||||G1701630503100|G1701630503100|Illinois|St. Clair County|503100|0.0|0.0|0.0|4791.0|5156.0||||0.10206637445209768|0.15031031807602793
G1701630503101|G1701630503101|G1701630503101|G1701630503101|||Illinois|St. Clair County|503101|3566.0|3449.0|3740.0|0.0|0.0|0.02411665731912507|0.053348796752681935|0.06363636363636363||
G1701630503102|G1701630503102|G1701630503102|G1701630503102|||Illinois|St. Clair County|503102|746.0|862.0|995.0|0.0|0.0|0.04155495978552279|0.08004640371229699|0.12160804020100502||
G1701630503201|G1701630503201|G1701630503201|G1701630503201|||Illinois|St. Clair County|503201|1561.0|2125.0|2340.0|0.0|0.0|0.24791800128122998|0.30776470588235294|0.34786324786324785||
G1701630503202|G1701630503202|G1701630503202|G1701630503202|G1701630503202|G1701630503202|Illinois|St. Clair County|503202|2490.0|3111.0|3752.0|3968.0|4366.0|0.07068273092369477|0.15139826422372227|0.15191897654584222|0.2210181451612903|0.22904260192395787
G1701630503203|G1701630503203|G1701630503203|G1701630503203|G1701630503203|G1701630503203|Illinois|St. Clair County|503203|2234.0|2884.0|3410.0|3708.0|4791.0|0.05640107430617726|0.09396671289875173|0.11818181818181818|0.19228694714131608|0.28031726153203923
G1701630503211||||G1701630503211|G1701630503211|Illinois|St. Clair County|503211|0.0|0.0|0.0|3201.0|3027.0||||0.3858169322086848|0.5282457879088206
G1701630503301|G1701630503301|G1701630503301|G1701630503301|G1701630503301|G1701630503301|Illinois|St. Clair County|503301|2766.0|2863.0|3053.0|2820.0|2683.0|0.06182212581344902|0.08732099196646874|0.08778250900753358|0.13333333333333333|0.14722325754752144
G1701630503302|G1701630503302|G1701630503302|G1701630503302|||Illinois|St. Clair County|503302|1826.0|3296.0|6877.0|0.0|0.0|0.10186199342825848|0.21905339805825244|0.259560855023993||
G1701630503303|G1701630503303|G1701630503303|G1701630503303|||Illinois|St. Clair County|503303|2879.0|5339.0|6574.0|0.0|0.0|0.19416464050017368|0.2846975088967972|0.2993611195619106||
G1701630503304|G1701630503304|G1701630503304|G1701630503304|G1701630503304|G1701630503304|Illinois|St. Clair County|503304|1819.0|2422.0|3256.0|3537.0|4934.0|0.06212204507971413|0.13501238645747315|0.14004914004914004|0.22929035906135142|0.2952979327117957
G1701630503321||||G1701630503321||Illinois|St. Clair County|503321|0.0|0.0|0.0|5093.0|0.0||||0.34105635185548794|
G1701630503322||||G1701630503322|G1701630503322|Illinois|St. Clair County|503322|0.0|0.0|0.0|4021.0|5014.0||||0.35090773439442924|0.3777423214998006
G1701630503323|||||G1701630503323|Illinois|St. Clair County|503323|0.0|0.0|0.0|0.0|4257.0|||||0.4665257223396758
G1701630503324|||||G1701630503324|Illinois|St. Clair County|503324|0.0|0.0|0.0|0.0|3402.0|||||0.3818342151675485
G1701630503331||||G1701630503331||Illinois|St. Clair County|503331|0.0|0.0|0.0|4015.0|0.0||||0.274719800747198|
G1701630503332||||G1701630503332|G1701630503332|Illinois|St. Clair County|503332|0.0|0.0|0.0|3566.0|3460.0||||0.24004486819966347|0.27427745664739883
G1701630503334|||||G1701630503334|Illinois|St. Clair County|503334|0.0|0.0|0.0|0.0|4403.0|||||0.2686804451510334
G1701630503401|G1701630503401|G1701630503401|G1701630503401|||Illinois|St. Clair County|503401|4387.0|5108.0|5677.0|0.0|0.0|0.052199680875313424|0.08339859044635865|0.08560859608948389||
G1701630503402|G1701630503402|G1701630503402|G1701630503402|G1701630503402|G1701630503402|Illinois|St. Clair County|503402|5411.0|0.0|5178.0|5181.0|5419.0|0.100535945296618||0.16608729239088452|0.25246091488129707|0.2723749769330135
G1701630503403|G1701630503403|||||Illinois|St. Clair County|503403|3894.0|0.0|0.0|0.0|0.0|0.05855161787365177||||
G1701630503404||G1701630503404|G1701630503404|G1701630503404|G1701630503404|Illinois|St. Clair County|503404|0.0|1125.0|1156.0|1200.0|2799.0||0.08888888888888889|0.08217993079584775|0.0975|0.45301893533404786
G1701630503405||G1701630503405|G1701630503405|G1701630503405||Illinois|St. Clair County|503405|0.0|3990.0|5214.0|5522.0|0.0||0.11478696741854637|0.17625623321825853|0.24447663889894966|
G1701630503411||||G1701630503411|G1701630503411|Illinois|St. Clair County|503411|0.0|0.0|0.0|2360.0|2480.0||||0.12754237288135592|0.11612903225806452
G1701630503412||||G1701630503412|G1701630503412|Illinois|St. Clair County|503412|0.0|0.0|0.0|4034.0|4329.0||||0.2166584035696579|0.20004620004620005
G1701630503413|||||G1701630503413|Illinois|St. Clair County|503413|0.0|0.0|0.0|0.0|4045.0|||||0.3211372064276885
G1701630503414|||||G1701630503414|Illinois|St. Clair County|503414|0.0|0.0|0.0|0.0|3352.0|||||0.27386634844868735
G1701630503500|G17016305035|||||Illinois|St. Clair County|503500|3850.0|0.0|0.0|0.0|0.0|0.15324675324675324||||
G1701630503600|G17016305036|||||Illinois|St. Clair County|503600|2672.0|0.0|0.0|0.0|0.0|0.08869760479041916||||
G1701630503701|G1701630503701|||||Illinois|St. Clair County|503701|2193.0|0.0|0.0|0.0|0.0|0.04331965344277246||||
G1701630503702|G1701630503702|||||Illinois|St. Clair County|503702|1592.0|0.0|0.0|0.0|0.0|0.1777638190954774||||
G1701630503800|G17016305038|G17016305038|G17016305038|G1701630503800|G1701630503800|Illinois|St. Clair County|503800|3282.0|3734.0|3241.0|1319.0|639.0|0.18159658744667886|0.20005356186395287|0.2277074976858994|0.4495830174374526|0.5868544600938967
G1701630503900|G17016305039|G17016305039|G17016305039|||Illinois|St. Clair County|503900|4420.0|5603.0|7368.0|0.0|0.0|0.0748868778280543|0.11422452257719079|0.16232356134636264||
G1701630503901||||G1701630503901||Illinois|St. Clair County|503901|0.0|0.0|0.0|5078.0|0.0||||0.30464749901536037|
G1701630503902||||G1701630503902||Illinois|St. Clair County|503902|0.0|0.0|0.0|5133.0|0.0||||0.15721800116890708|
G1701630503903|||||G1701630503903|Illinois|St. Clair County|503903|0.0|0.0|0.0|0.0|2319.0|||||0.5015092712376024
G1701630503904|||||G1701630503904|Illinois|St. Clair County|503904|0.0|0.0|0.0|0.0|5845.0|||||0.3295124037639008
G1701630503905|||||G1701630503905|Illinois|St. Clair County|503905|0.0|0.0|0.0|0.0|1919.0|||||0.2256383533090151
G1701630503906|||||G1701630503906|Illinois|St. Clair County|503906|0.0|0.0|0.0|0.0|4027.0|||||0.25949838589520735
G1701630504001|G1701630504001|G1701630504001|G1701630504001|G1701630504001|G1701630504001|Illinois|St. Clair County|504001|1919.0|2001.0|2239.0|2622.0|3238.0|0.04064616988014591|0.06696651674162919|0.11969629298794104|0.13272311212814644|0.24953675108091414
G1701630504002|G1701630504002|G1701630504002|G1701630504002|G1701630504002|G1701630504002|Illinois|St. Clair County|504002|3211.0|3508.0|3940.0|3989.0|4195.0|0.02709436312675179|0.05872291904218928|0.06116751269035533|0.09651541739784407|0.14827175208581644
G1701630504100||G17016305041|G17016305041|||Illinois|St. Clair County|504100|0.0|748.0|638.0|0.0|0.0||0.034759358288770054|0.045454545454545456||
G1701630504201||G1701630504201|G1701630504201|G1701630504201||Illinois|St. Clair County|504201|0.0|1354.0|881.0|500.0|0.0||0.03323485967503693|0.07264472190692395|0.05|
G1701630504202||G1701630504202||||Illinois|St. Clair County|504202|0.0|629.0|0.0|0.0|0.0||0.025437201907790145|||
G1701630504301||G1701630504301||||Illinois|St. Clair County|504301|0.0|6099.0|0.0|0.0|0.0||0.2413510411542876|||
G1701630504302||G1701630504302|G1701630504302|G1701630504302|G1701630504302|Illinois|St. Clair County|504302|0.0|0.0|4187.0|4201.0|5117.0|||0.1721996656317172|0.232325636753154|0.31502833691616183
G1701630504303||G1701630504303|G1701630504303|G1701630504303|G1701630504303|Illinois|St. Clair County|504303|0.0|3214.0|3610.0|3935.0|5031.0||0.10329807093963908|0.15318559556786704|0.1852604828462516|0.2285827867223216
G1701630504304|||G1701630504304|G1701630504304||Illinois|St. Clair County|504304|0.0|0.0|3751.0|5988.0|0.0|||0.3004532124766729|0.3937875751503006|
G1701630504305|||G1701630504305|||Illinois|St. Clair County|504305|0.0|0.0|5452.0|0.0|0.0|||0.3640865737344094||
G1701630504351||||G1701630504351|G1701630504351|Illinois|St. Clair County|504351|0.0|0.0|0.0|2141.0|2247.0||||0.5142456795889772|0.5233644859813084
G1701630504352||||G1701630504352|G1701630504352|Illinois|St. Clair County|504352|0.0|0.0|0.0|3159.0|2936.0||||0.3222538778094334|0.4094005449591281
G1701630504353||||G1701630504353|G1701630504353|Illinois|St. Clair County|504353|0.0|0.0|0.0|1197.0|2386.0||||0.5497076023391813|0.6588432523051132
G1701630504354|||||G1701630504354|Illinois|St. Clair County|504354|0.0|0.0|0.0|0.0|4103.0|||||0.38142822325127956
G1701630504355|||||G1701630504355|Illinois|St. Clair County|504355|0.0|0.0|0.0|0.0|3051.0|||||0.5522779416584727
G1701630504400|||G17016305044|||Illinois|St. Clair County|504400|0.0|0.0|519.0|0.0|0.0|||0.015414258188824663||
G1701630504500||||G1701630504500|G1701630504500|Illinois|St. Clair County|504500|0.0|0.0|0.0|2999.0|2707.0||||0.0596865621873958|0.10195788695973403
G1701630504600|||||G1701630504600|Illinois|St. Clair County|504600|0.0|0.0|0.0|0.0|1348.0|||||0.06973293768545995
G1701650955100|||G17016509551|G1701650955100|G1701650955100|Illinois|Saline County|955100|0.0|0.0|1906.0|1850.0|1444.0|||0.07974816369359916|0.07405405405405406|0.13157894736842105
G1701650955500|||G17016509555|G1701650955500|G1701650955500|Illinois|Saline County|955500|0.0|0.0|1859.0|1663.0|1731.0|||0.061861215707369556|0.10402886349969934|0.10514153668399769
G1701650955600|||G17016509556|G1701650955600|G1701650955600|Illinois|Saline County|955600|0.0|0.0|1650.0|1696.0|1779.0|||0.10424242424242425|0.15860849056603774|0.15964024732996066
G1701650955700|||G17016509557|G1701650955700|G1701650955700|Illinois|Saline County|955700|0.0|0.0|1965.0|1841.0|1920.0|||0.1078880407124682|0.1374253123302553|0.10625
G1701650955800|||G17016509558|G1701650955800|G1701650955800|Illinois|Saline County|955800|0.0|0.0|2471.0|2414.0|2046.0|||0.09348441926345609|0.10729080364540182|0.1241446725317693
G1701650955900|||G17016509559|G1701650955900|G1701650955900|Illinois|Saline County|955900|0.0|0.0|1889.0|1927.0|1760.0|||0.09634727368978295|0.10275038920601973|0.0971590909090909
G1701650956000|||G17016509560|G1701650956000|G1701650956000|Illinois|Saline County|956000|0.0|0.0|2068.0|2207.0|1950.0|||0.07833655705996131|0.14363389216130493|0.17333333333333334
G1701650956100|||G17016509561|G1701650956100|G1701650956100|Illinois|Saline County|956100|0.0|0.0|1846.0|2003.0|1999.0|||0.06229685807150596|0.11382925611582626|0.10855427713856929
G1701650956200|||G17016509562|G1701650956200|G1701650956200|Illinois|Saline County|956200|0.0|0.0|2366.0|2510.0|2463.0|||0.14623837700760778|0.14183266932270916|0.2139667072675599
G1701650990100||G17016509901||||Illinois|Saline County|990100|0.0|668.0|0.0|0.0|0.0||0.038922155688622756|||
G1701650990200||G17016509902||||Illinois|Saline County|990200|0.0|2777.0|0.0|0.0|0.0||0.045732805185451926|||
G1701650990300||G17016509903||||Illinois|Saline County|990300|0.0|785.0|0.0|0.0|0.0||0.16687898089171974|||
G1701650990400||G17016509904||||Illinois|Saline County|990400|0.0|2097.0|0.0|0.0|0.0||0.08869814020028613|||
G1701650990500||G17016509905||||Illinois|Saline County|990500|0.0|2557.0|0.0|0.0|0.0||0.0825185764567853|||
G1701650990600||G17016509906||||Illinois|Saline County|990600|0.0|2038.0|0.0|0.0|0.0||0.04661432777232581|||
G1701650990700||G17016509907||||Illinois|Saline County|990700|0.0|1491.0|0.0|0.0|0.0||0.04225352112676056|||
G1701650999999||G1701650999999||||Illinois|Saline County|999999|0.0|1243.0|0.0|0.0|0.0||0.07642799678197908|||
G1701670000100|G17016700001|G17016700001|G17016700001|G1701670000100|G1701670000100|Illinois|Sangamon County|100|1661.0|2410.0|2824.0|2929.0|3099.0|0.013847080072245636|0.06680497925311203|0.07825779036827195|0.1495390918402185|0.15198451113262343
G1701670000200|G17016700002|G17016700002|G17016700002|||Illinois|Sangamon County|200|2899.0|3786.0|4545.0|0.0|0.0|0.11038289065194895|0.17960908610670892|0.20462046204620463||
G1701670000201||||G1701670000201|G1701670000201|Illinois|Sangamon County|201|0.0|0.0|0.0|1764.0|1813.0||||0.29024943310657597|0.30170987313844455
G1701670000202||||G1701670000202|G1701670000202|Illinois|Sangamon County|202|0.0|0.0|0.0|2618.0|2309.0||||0.16080977845683728|0.1494153313122564
G1701670000300|G17016700003|G17016700003|G17016700003|G1701670000300|G1701670000300|Illinois|Sangamon County|300|3347.0|3122.0|2787.0|2336.0|2105.0|0.03794442784583209|0.10954516335682254|0.12952996053103696|0.11386986301369863|0.12019002375296912
G1701670000400|G17016700004|G17016700004|G17016700004|G1701670000400|G1701670000400|Illinois|Sangamon County|400|2819.0|2398.0|2399.0|2062.0|1833.0|0.0716566158212132|0.15387823185988322|0.13088786994581075|0.18768186226964112|0.1729405346426623
G1701670000500|G17016700005|G17016700005||||Illinois|Sangamon County|500|4113.0|5905.0|0.0|0.0|0.0|0.05446146365183564|0.13954276037256563|||
G1701670000501|||G1701670000501|G1701670000501|G1701670000501|Illinois|Sangamon County|501|0.0|0.0|1331.0|1717.0|1702.0|||0.17806160781367392|0.23937099592312172|0.318448883666275
G1701670000502|||G1701670000502|||Illinois|Sangamon County|502|0.0|0.0|5073.0|0.0|0.0|||0.10565740193179578||
G1701670000503||||G1701670000503|G1701670000503|Illinois|Sangamon County|503|0.0|0.0|0.0|2828.0|2757.0||||0.10891089108910891|0.13928182807399347
G1701670000504||||G1701670000504|G1701670000504|Illinois|Sangamon County|504|0.0|0.0|0.0|2238.0|2124.0||||0.1742627345844504|0.19915254237288135
G1701670000600|G17016700006|G17016700006|G17016700006|G1701670000600|G1701670000600|Illinois|Sangamon County|600|2996.0|3829.0|3853.0|4068.0|3903.0|0.035380507343124167|0.047793157482371375|0.05839605502206073|0.06588003933136677|0.06430950550858314
G1701670000700|G17016700007|G17016700007|G17016700007|G1701670000700|G1701670000700|Illinois|Sangamon County|700|1640.0|1482.0|1622.0|1507.0|1375.0|0.006097560975609756|0.032388663967611336|0.05425400739827373|0.055739880557398806|0.072
G1701670000800|G17016700008|G17016700008|G17016700008|G1701670000800|G1701670000800|Illinois|Sangamon County|800|2219.0|1662.0|1426.0|968.0|1197.0|0.04686795853988283|0.048736462093862815|0.034361851332398316|0.042355371900826444|0.0960735171261487
G1701670000900|G17016700009|G17016700009|G17016700009|G1701670000900|G1701670000900|Illinois|Sangamon County|900|2405.0|2196.0|1907.0|1658.0|1499.0|0.0711018711018711|0.08378870673952642|0.10749868904037756|0.12364294330518698|0.14743162108072047
G1701670001000|G17016700010|G17016700010|G17016700010|||Illinois|Sangamon County|1000|2239.0|5250.0|6434.0|0.0|0.0|0.31397945511389014|0.39104761904761903|0.3859185576624184||
G1701670001001||||G1701670001001|G1701670001001|Illinois|Sangamon County|1001|0.0|0.0|0.0|1616.0|1663.0||||0.5513613861386139|0.44678292242934453
G1701670001002||||G1701670001002||Illinois|Sangamon County|1002|0.0|0.0|0.0|4776.0|0.0||||0.4602177554438861|
G1701670001003|||||G1701670001003|Illinois|Sangamon County|1003|0.0|0.0|0.0|0.0|1075.0|||||0.4046511627906977
G1701670001004|||||G1701670001004|Illinois|Sangamon County|1004|0.0|0.0|0.0|0.0|3634.0|||||0.43285635663181066
G1701670001100|G17016700011|G17016700011|G17016700011|G1701670001100|G1701670001100|Illinois|Sangamon County|1100|1881.0|0.0|2100.0|1834.0|1821.0|0.20148856990962255||0.37523809523809526|0.5174482006543075|0.41900054914881935
G1701670001200|G17016700012|G17016700012|G17016700012|G1701670001200|G1701670001200|Illinois|Sangamon County|1200|2968.0|2609.0|2598.0|2382.0|2542.0|0.238544474393531|0.36565733997700267|0.4295612009237875|0.4445843828715365|0.3886703383162864
G1701670001300|G17016700013|G17016700013|G17016700013|G1701670001300|G1701670001300|Illinois|Sangamon County|1300|2207.0|1890.0|1572.0|1431.0|1342.0|0.082464884458541|0.20105820105820105|0.25699745547073793|0.21523410202655485|0.26453055141579734
G1701670001400|G17016700014|G17016700014|G17016700014|G1701670001400|G1701670001400|Illinois|Sangamon County|1400|703.0|294.0|710.0|764.0|736.0|0.08250355618776671|0.061224489795918366|0.19718309859154928|0.16361256544502617|0.35733695652173914
G1701670001500|G17016700015|G17016700015|G17016700015|G1701670001500|G1701670001500|Illinois|Sangamon County|1500|1404.0|746.0|748.0|842.0|660.0|0.014245014245014245|0.03485254691689008|0.05481283422459893|0.12589073634204276|0.0803030303030303
